num_soura,num_aya,aya,name_soura
3,128,ليس لك من الأمر شيء أو يتوب عليهم أو يعذبهم فإنهم ظالمون,آل عمران
3,129,ولله ما في السماوات وما في الأرض ۚ يغفر لمن يشاء ويعذب من يشاء ۚ والله غفور رحيم,آل عمران
3,130,يا أيها الذين آمنوا لا تأكلوا الربا أضعافا مضاعفة ۖ واتقوا الله لعلكم تفلحون,آل عمران
3,131,واتقوا النار التي أعدت للكافرين,آل عمران
3,132,وأطيعوا الله والرسول لعلكم ترحمون,آل عمران
3,133,وسارعوا إلى مغفرة من ربكم وجنة عرضها السماوات والأرض أعدت للمتقين,آل عمران
3,134,الذين ينفقون في السراء والضراء والكاظمين الغيظ والعافين عن الناس ۗ والله يحب المحسنين,آل عمران
3,135,والذين إذا فعلوا فاحشة أو ظلموا أنفسهم ذكروا الله فاستغفروا لذنوبهم ومن يغفر الذنوب إلا الله ولم يصروا على ما فعلوا وهم يعلمون,آل عمران
3,136,أولئك جزاؤهم مغفرة من ربهم وجنات تجري من تحتها الأنهار خالدين فيها ۚ ونعم أجر العاملين,آل عمران
3,137,قد خلت من قبلكم سنن فسيروا في الأرض فانظروا كيف كان عاقبة المكذبين,آل عمران
3,138,هذا بيان للناس وهدى وموعظة للمتقين,آل عمران
3,139,ولا تهنوا ولا تحزنوا وأنتم الأعلون إن كنتم مؤمنين,آل عمران
3,140,إن يمسسكم قرح فقد مس القوم قرح مثله ۚ وتلك الأيام نداولها بين الناس وليعلم الله الذين آمنوا ويتخذ منكم شهداء ۗ والله لا يحب الظالمين,آل عمران
3,141,وليمحص الله الذين آمنوا ويمحق الكافرين,آل عمران
3,142,أم حسبتم أن تدخلوا الجنة ولما يعلم الله الذين جاهدوا منكم ويعلم الصابرين,آل عمران
3,143,ولقد كنتم تمنون الموت من قبل أن تلقوه فقد رأيتموه وأنتم تنظرون,آل عمران
3,144,وما محمد إلا رسول قد خلت من قبله الرسل ۚ أفإن مات أو قتل انقلبتم على أعقابكم ۚ ومن ينقلب على عقبيه فلن يضر الله شيئا ۗ وسيجزي الله الشاكرين,آل عمران
3,145,وما كان لنفس أن تموت إلا بإذن الله كتابا مؤجلا ۗ ومن يرد ثواب الدنيا نؤته منها ومن يرد ثواب الآخرة نؤته منها ۚ وسنجزي الشاكرين,آل عمران
3,146,وكأين من نبي قاتل معه ربيون كثير فما وهنوا لما أصابهم في سبيل الله وما ضعفوا وما استكانوا ۗ والله يحب الصابرين,آل عمران
3,147,وما كان قولهم إلا أن قالوا ربنا اغفر لنا ذنوبنا وإسرافنا في أمرنا وثبت أقدامنا وانصرنا على القوم الكافرين,آل عمران
3,148,فآتاهم الله ثواب الدنيا وحسن ثواب الآخرة ۗ والله يحب المحسنين,آل عمران
3,149,يا أيها الذين آمنوا إن تطيعوا الذين كفروا يردوكم على أعقابكم فتنقلبوا خاسرين,آل عمران
3,150,بل الله مولاكم ۖ وهو خير الناصرين,آل عمران
3,151,سنلقي في قلوب الذين كفروا الرعب بما أشركوا بالله ما لم ينزل به سلطانا ۖ ومأواهم النار ۚ وبئس مثوى الظالمين,آل عمران
3,152,ولقد صدقكم الله وعده إذ تحسونهم بإذنه ۖ حتى إذا فشلتم وتنازعتم في الأمر وعصيتم من بعد ما أراكم ما تحبون ۚ منكم من يريد الدنيا ومنكم من يريد الآخرة ۚ ثم صرفكم عنهم ليبتليكم ۖ ولقد عفا عنكم ۗ والله ذو فضل على المؤمنين,آل عمران
3,153,إذ تصعدون ولا تلوون على أحد والرسول يدعوكم في أخراكم فأثابكم غما بغم لكيلا تحزنوا على ما فاتكم ولا ما أصابكم ۗ والله خبير بما تعملون,آل عمران
3,154,ثم أنزل عليكم من بعد الغم أمنة نعاسا يغشى طائفة منكم ۖ وطائفة قد أهمتهم أنفسهم يظنون بالله غير الحق ظن الجاهلية ۖ يقولون هل لنا من الأمر من شيء ۗ قل إن الأمر كله لله ۗ يخفون في أنفسهم ما لا يبدون لك ۖ يقولون لو كان لنا من الأمر شيء ما قتلنا هاهنا ۗ قل لو كنتم في بيوتكم لبرز الذين كتب عليهم القتل إلى مضاجعهم ۖ وليبتلي الله ما في صدوركم وليمحص ما في قلوبكم ۗ والله عليم بذات الصدور,آل عمران
3,155,إن الذين تولوا منكم يوم التقى الجمعان إنما استزلهم الشيطان ببعض ما كسبوا ۖ ولقد عفا الله عنهم ۗ إن الله غفور حليم,آل عمران
3,156,يا أيها الذين آمنوا لا تكونوا كالذين كفروا وقالوا لإخوانهم إذا ضربوا في الأرض أو كانوا غزى لو كانوا عندنا ما ماتوا وما قتلوا ليجعل الله ذلك حسرة في قلوبهم ۗ والله يحيي ويميت ۗ والله بما تعملون بصير,آل عمران
3,157,ولئن قتلتم في سبيل الله أو متم لمغفرة من الله ورحمة خير مما يجمعون,آل عمران
3,158,ولئن متم أو قتلتم لإلى الله تحشرون,آل عمران
3,159,فبما رحمة من الله لنت لهم ۖ ولو كنت فظا غليظ القلب لانفضوا من حولك ۖ فاعف عنهم واستغفر لهم وشاورهم في الأمر ۖ فإذا عزمت فتوكل على الله ۚ إن الله يحب المتوكلين,آل عمران
3,160,إن ينصركم الله فلا غالب لكم ۖ وإن يخذلكم فمن ذا الذي ينصركم من بعده ۗ وعلى الله فليتوكل المؤمنون,آل عمران
3,161,وما كان لنبي أن يغل ۚ ومن يغلل يأت بما غل يوم القيامة ۚ ثم توفى كل نفس ما كسبت وهم لا يظلمون,آل عمران
3,162,أفمن اتبع رضوان الله كمن باء بسخط من الله ومأواه جهنم ۚ وبئس المصير,آل عمران
3,163,هم درجات عند الله ۗ والله بصير بما يعملون,آل عمران
3,164,لقد من الله على المؤمنين إذ بعث فيهم رسولا من أنفسهم يتلو عليهم آياته ويزكيهم ويعلمهم الكتاب والحكمة وإن كانوا من قبل لفي ضلال مبين,آل عمران
3,165,أولما أصابتكم مصيبة قد أصبتم مثليها قلتم أنى هذا ۖ قل هو من عند أنفسكم ۗ إن الله على كل شيء قدير,آل عمران
3,166,وما أصابكم يوم التقى الجمعان فبإذن الله وليعلم المؤمنين,آل عمران
3,167,وليعلم الذين نافقوا ۚ وقيل لهم تعالوا قاتلوا في سبيل الله أو ادفعوا ۖ قالوا لو نعلم قتالا لاتبعناكم ۗ هم للكفر يومئذ أقرب منهم للإيمان ۚ يقولون بأفواههم ما ليس في قلوبهم ۗ والله أعلم بما يكتمون,آل عمران
3,168,الذين قالوا لإخوانهم وقعدوا لو أطاعونا ما قتلوا ۗ قل فادرءوا عن أنفسكم الموت إن كنتم صادقين,آل عمران
3,169,ولا تحسبن الذين قتلوا في سبيل الله أمواتا ۚ بل أحياء عند ربهم يرزقون,آل عمران
3,170,فرحين بما آتاهم الله من فضله ويستبشرون بالذين لم يلحقوا بهم من خلفهم ألا خوف عليهم ولا هم يحزنون,آل عمران
3,171,يستبشرون بنعمة من الله وفضل وأن الله لا يضيع أجر المؤمنين,آل عمران
3,172,الذين استجابوا لله والرسول من بعد ما أصابهم القرح ۚ للذين أحسنوا منهم واتقوا أجر عظيم,آل عمران
3,173,الذين قال لهم الناس إن الناس قد جمعوا لكم فاخشوهم فزادهم إيمانا وقالوا حسبنا الله ونعم الوكيل,آل عمران
3,174,فانقلبوا بنعمة من الله وفضل لم يمسسهم سوء واتبعوا رضوان الله ۗ والله ذو فضل عظيم,آل عمران
3,175,إنما ذلكم الشيطان يخوف أولياءه فلا تخافوهم وخافون إن كنتم مؤمنين,آل عمران
3,176,ولا يحزنك الذين يسارعون في الكفر ۚ إنهم لن يضروا الله شيئا ۗ يريد الله ألا يجعل لهم حظا في الآخرة ۖ ولهم عذاب عظيم,آل عمران
3,177,إن الذين اشتروا الكفر بالإيمان لن يضروا الله شيئا ولهم عذاب أليم,آل عمران
3,178,ولا يحسبن الذين كفروا أنما نملي لهم خير لأنفسهم ۚ إنما نملي لهم ليزدادوا إثما ۚ ولهم عذاب مهين,آل عمران
3,179,ما كان الله ليذر المؤمنين على ما أنتم عليه حتى يميز الخبيث من الطيب ۗ وما كان الله ليطلعكم على الغيب ولكن الله يجتبي من رسله من يشاء ۖ فآمنوا بالله ورسله ۚ وإن تؤمنوا وتتقوا فلكم أجر عظيم,آل عمران
